time,"H1[L=50,portfolio=btc]|base","H1[L=50,portfolio=btc]|stress","H1[L=50,portfolio=btc]|delay","H1[L=50,portfolio=top5]|base","H1[L=50,portfolio=top5]|stress","H1[L=50,portfolio=top5]|delay","H1[L=100,portfolio=btc]|base","H1[L=100,portfolio=btc]|stress","H1[L=100,portfolio=btc]|delay","H1[L=100,portfolio=top5]|base","H1[L=100,portfolio=top5]|stress","H1[L=100,portfolio=top5]|delay",H1[walk-forward]|base,H1[walk-forward]|stress,H1[walk-forward]|delay,H2[L=20]|base,H2[L=20]|stress,H2[L=20]|delay,H2[L=50]|base,H2[L=50]|stress,H2[L=50]|delay,H2[walk-forward]|base,H2[walk-forward]|stress,H2[walk-forward]|delay,H3[cadence=weekly]|base,H3[cadence=weekly]|stress,H3[cadence=weekly]|delay,H3[cadence=biweekly]|base,H3[cadence=biweekly]|stress,H3[cadence=biweekly]|delay,H3[walk-forward]|base,H3[walk-forward]|stress,H3[walk-forward]|delay,BTC_buy_hold|base,EW_monthly|base,BTC_buy_hold|stress,EW_monthly|stress,BTC_buy_hold|delay,EW_monthly|delay
2023-02-12 00:00:00+00:00,-0.0005900424900464607,-0.0005902632893477477,-0.000585665857923301,-0.0005085283077839176,-0.0005411614361160444,-0.0007140433552919045,-0.0006328800256096834,-0.0006337862946494965,-0.0006252903605242777,-0.0007191409674041083,-0.000724232776199818,-0.0007474604208344005,-0.0005085283077839176,-0.0005411614361161554,-0.0007140433552920156,-0.006679828884723404,-0.006751276615311386,-0.00685240094112427,-0.0005533024264848807,-0.0005745548302172887,-0.0007840938664818164,-0.006679828884723404,-0.006751276615311386,-0.00685240094112427,0.0,0.0,0.0,0.0,0.0,-0.007016598339215752,0.0,0.0,0.0,-0.003381399239745453,-0.023388570331184466,-0.003381399239745453,-0.023294585168853077,-0.003381399239745564,-0.022856135896050955
2023-02-13 00:00:00+00:00,-5.270633818277304e-06,-5.272607302542198e-06,-5.231516053694207e-06,-0.014801958546175165,-0.014860651980415085,-0.014977694547445686,-5.653528186377876e-06,-5.6616290375899325e-06,-5.585687156806074e-06,-0.01403039789011451,-0.014429618891381613,-0.015085982035371037,-0.014801958546175165,-0.014860651980414752,-0.014977694547445686,-0.03977201959681931,-0.04866321947838037,-0.014790714950156159,-0.024802671951100974,-0.033495866135554,-0.015069436635894329,-0.03977201959681931,-0.04866321947838037,-0.014790714950156159,0.0,0.0,0.0,0.0,0.0,-0.005584560726316967,0.0,0.0,0.0,-3.0289401463101662e-05,-0.008457630581428122,-3.028940146299064e-05,-0.008520914743287311,-3.0289401463101662e-05,-0.008374807363227599
2023-02-14 00:00:00+00:00,0.0033311379884248815,0.0033323852735536175,0.0033064147089785223,0.03245328767059741,0.032604410925219485,0.03287130333420296,0.0035731356741131037,0.0035782555927290627,0.0035302586336867225,0.03118206783714994,0.031339725064847945,0.03334581806831838,0.03245328767059741,0.03260441092521926,0.03287130333420296,0.09969896072298678,0.10064383528377552,0.09248852409308239,0.037502386313823965,0.03788073607859288,0.03058215591347757,0.09969896072298678,0.10064383528377552,0.09248852409308239,0.0,0.0,0.0,0.0,0.0,0.08070454859460963,0.0,0.0,0.0,0.019143940513485225,0.04711444962167177,0.019143940513485003,0.0470476679496723,0.019143940513485225,0.046592714930363544
2023-02-15 00:00:00+00:00,0.016895842345472145,0.016902147680089907,0.016770856821839875,0.06766829863143808,0.0679826607813252,0.06843755965586062,0.01811890698601326,0.018144776859407852,0.017902247944595162,0.06753805277695202,0.0679623851708493,0.06966823777497977,0.06766829863143764,0.0679826607813252,0.06843755965586085,0.07973844786642381,0.08045699783386429,0.08140079850572701,0.07523982277853247,0.07609001189886899,0.07832417475557785,0.07973844786642381,0.08045699783386429,0.08140079850572701,0.0,0.0,0.0,0.0,0.0,0.08293882657706919,0.0,0.0,0.0,0.09559327163003983,0.07820094502211439,0.09559327163003983,0.07820335766777364,0.09559327163003961,0.07757080773910441
2023-02-16 00:00:00+00:00,-0.00636256477020547,-0.006364899740406549,-0.006316274577129244,-0.022498439825445304,-0.022559194854122833,-0.022327781002440816,-0.006814944644975673,-0.006824501502306957,-0.00673488731882721,-0.024163307153428848,-0.024371377237396796,-0.02310291624955596,-0.022498439825445193,-0.022559194854123055,-0.022327781002440705,-0.07679886476745779,-0.07743978531284346,-0.07559067692812904,-0.041427970566135675,-0.04182392465208695,-0.04055799904419333,-0.07679886476745779,-0.07743978531284346,-0.07559067692812904,0.0,0.0,0.0,0.0,0.0,-0.05978008797551093,0.0,0.0,0.0,-0.03341233357337581,-0.05615132793496658,-0.0334123335733757,-0.05606108799275822,-0.03341233357337581,-0.056138854719450126
2023-02-17 00:00:00+00:00,0.008361265839222476,0.008364353959684934,0.008300047628708285,0.050184815221886,0.05043416122004496,0.05109652276083043,0.008959833039698717,0.008972484093132893,0.008853865345685996,0.04765163160701813,0.04784327747890149,0.05175929297347448,0.050184815221886,0.05043416122004518,0.05109652276083043,0.05496050574087685,0.05544816294479782,0.05870022300036637,0.051813710286958026,0.052338525674278324,0.056308239067431654,0.05496050574087685,0.05544816294479782,0.05870022300036637,0.0,0.0,0.0,0.0,0.0,0.062297023522916994,0.0,0.0,0.0,0.04513706537847373,0.07367678156378599,0.045137065378473507,0.07350445028443398,0.04513706537847373,0.07306593188481525
2023-02-18 00:00:00+00:00,0.00045801133870226884,0.0004581790958164689,0.0004546855470355382,-0.0018004464334020476,-0.0018223968746041708,-0.0019981951810057463,0.0004905083361324003,0.0004911947623189583,0.0004847580203231061,-0.0008660321945218596,-0.0008354361470631622,-0.0018322258423052462,-0.0018004464334021586,-0.0018223968746046149,-0.0019981951810055243,0.00016110504845379126,0.00016280375826527305,-0.0007028329883405071,-0.0027150322665417947,-0.002730940082407818,-0.0036849916728937115,0.00016110504845379126,0.00016280375826527305,-0.0007028329883405071,0.0,0.0,0.0,0.0,0.0,0.0001387819109701649,0.0,0.0,0.0,0.002385505500944074,0.0037078389562843483,0.002385505500944074,0.003713303026604997,0.002385505500944074,0.003866519093568943
2023-02-19 00:00:00+00:00,-0.0027713280793413286,-0.002772342676682138,-0.002751213575211686,0.0015856507482787663,0.001538435934140825,0.0012661663054971406,-0.0029678640172555726,-0.002972015260463534,-0.002933088081405133,0.0015017208103971225,0.001518468710792087,0.0010260388198064518,0.0015856507482787663,0.001538435934141047,0.0012661663054969186,-0.029774661139501335,-0.030008052545696384,-0.029820140429750563,-0.0019498089193483725,-0.0019960066469955073,-0.002305536340426073,-0.029774661139501335,-0.030008052545696384,-0.029820140429750563,0.0,0.0,0.0,0.0,0.0,-0.026546931570102572,0.0,0.0,0.0,-0.014406425009021229,-0.001536582636176953,-0.01440642500902134,-0.0015127681837713292,-0.01440642500902134,-0.001131636001560965
2023-02-20 00:00:00+00:00,0.004413467459551512,0.004415087744477519,0.004381345812859427,0.01772113406748055,0.0173973153192859,0.017910950462865616,0.004727391666549785,0.004734023726091774,0.004671835520785761,0.018424906070646507,0.018555139267675713,0.018159954713750315,0.017721134067480993,0.0173973153192859,0.017910950462865394,0.009856179829622613,0.0011473235842303087,0.005328627665766694,0.0131398246233414,0.007393304558815705,0.01730101393093575,0.009856179829622613,0.0011473235842303087,0.005328627665766694,0.0,0.0,0.0,0.0,0.0,0.014426908839205055,0.0,0.0,0.0,0.02321373929166093,0.020149553676099163,0.023213739291660707,0.020124823169963557,0.02321373929166093,0.02023776644475417
2023-02-21 00:00:00+00:00,-0.0030444980994677184,-0.0030456108913328173,-0.0030224366043565265,-0.03121598037441664,-0.031289791538450906,-0.03173970304002516,-0.0032600303887209137,-0.0032645823375422323,-0.0032218967766523,-0.032613940607836844,-0.03275476943417144,-0.032304447214600684,-0.03121598037441653,-0.031289791538450906,-0.03173970304002516,-0.03413437545407916,-0.034594982204406044,-0.04126965612541911,-0.03407788151936775,-0.03446494490152663,-0.039234410328400915,-0.03413437545407916,-0.034594982204406044,-0.04126965612541911,0.0,0.0,0.0,0.0,0.0,-0.03927949968397526,0.0,0.0,0.0,-0.015719077141167936,-0.03291584141335502,-0.015719077141167936,-0.03289806401825046,-0.015719077141167936,-0.03268587099717235
2023-02-22 00:00:00+00:00,-0.00211116457453675,-0.002111938581798256,-0.002095819961562273,-0.0081309157131213,-0.008152741147498865,-0.008070215988863816,-0.002261111253119119,-0.002264278761428873,-0.0022345768246222475,-0.008194358256248924,-0.008259997135086627,-0.008097785241555244,-0.008130915713121523,-0.008152741147498865,-0.008070215988863705,-0.007231861168503162,-0.007271064620970269,-0.007117759227838638,-0.007170368144090444,-0.007233243249419763,-0.007180708237216171,-0.007231861168503162,-0.007271064620970269,-0.007117759227838638,0.0,0.0,0.0,0.0,0.0,-0.02277040828010901,0.0,0.0,0.0,-0.01104053539583616,-0.006241108845844057,-0.01104053539583627,-0.006249183672943248,-0.01104053539583627,-0.006782589876086043
2023-02-23 00:00:00+00:00,-0.001889406835415497,-0.0018901010066298962,-0.0018756451860055812,-0.010307075903224105,-0.010329227818601794,-0.010436058794506486,-0.002023907163191341,-0.002026748815232682,-0.002000103163029565,-0.010897659550213379,-0.010933885355072448,-0.010633199052232811,-0.010307075903223994,-0.010329227818601572,-0.010436058794506597,-0.009141831723502913,-0.009279859586362793,-0.008574015383110423,-0.00904597440988264,-0.009186746542622082,-0.0087049610290314,-0.009141831723502913,-0.009279859586362793,-0.008574015383110423,0.0,0.0,0.0,0.0,0.0,-0.018445657439759344,0.0,0.0,0.0,-0.009970046856573989,-0.006706912608202553,-0.009970046856573878,-0.006723997450977959,-0.009970046856573878,-0.007225806946964841
2023-02-24 00:00:00+00:00,-0.00593865461965859,-0.005940840623012034,-0.005895318659532189,-0.033320785936129194,-0.033423142841650266,-0.03366725806493587,-0.0063622642172446175,-0.006371215249253215,-0.006287285058821146,-0.034954768535208736,-0.03511520980913119,-0.034298844480272206,-0.033320785936129194,-0.03342314284165049,-0.033667258064935646,-0.037242061666183934,-0.03778509037794631,-0.035881599344677495,-0.037230227515199665,-0.037739228835984684,-0.03658839099050992,-0.037242061666183934,-0.03778509037794631,-0.035881599344677495,0.0,0.0,0.0,0.0,0.0,-0.058201588739069554,0.0,0.0,0.0,-0.03159294533924284,-0.03817862482111911,-0.03159294533924284,-0.03822984877945623,-0.03159294533924284,-0.03879250900612152
2023-02-25 00:00:00+00:00,-0.00021458039204269586,-0.000214659850578669,-0.00021300525527157,-0.009235471426055297,-0.009249513361140105,-0.009206488656411715,-0.00022998461091838784,-0.0002303102496256093,-0.00022725709816073802,-0.009557808299228365,-0.009609191466263156,-0.009298745227284466,-0.00923547142605563,-0.009249513361139883,-0.009206488656411715,-0.011595865866451671,-0.011754589535973525,-0.011149583180592337,-0.011595146456275796,-0.011713983359269431,-0.011238069201210732,-0.011595865866451671,-0.011754589535973525,-0.011149583180592337,0.0,0.0,0.0,0.0,0.0,-0.025352986692835144,0.0,0.0,0.0,-0.0011717833533447797,-0.026960312382614204,-0.0011717833533447797,-0.026843072499093235,-0.0011717833533447797,-0.026109118549995425
2023-02-26 00:00:00+00:00,0.0031370060545274914,0.003138167928750546,0.0031139738181245047,0.021957604757743443,0.022028150003669644,0.022077729659412793,0.003362256104407102,0.003367017870626876,0.003322372214177305,0.02286091004803481,0.022992040697916716,0.022449383818283764,0.021957604757743665,0.022028150003669644,0.022077729659412793,0.026888479428013756,0.02727290653452008,0.02609688284787204,0.026951795023009817,0.02729127395043629,0.026578341699255326,0.026888479428013756,0.02727290653452008,0.02609688284787204,0.0,0.0,0.0,0.0,0.0,0.04513411123218436,0.0,0.0,0.0,0.017147019543854558,0.028289433280540566,0.017147019543854558,0.02826411914442928,0.017147019543854558,0.027689161106312588
2023-02-27 00:00:00+00:00,-0.0005300452362483332,-0.0005302409385529172,-0.0005261656678960946,-0.013409379050335124,-0.013430728617172871,-0.013480817475319817,-0.0005679771465253447,-0.0005687788399461047,-0.0005612619753641024,-0.014096176727391718,-0.014150023643708431,-0.013678881548431221,-0.013409379050335235,-0.013430728617172871,-0.013480817475319817,-0.020818233928819985,-0.035477612887166665,-0.016452170967822477,-0.02756710027706477,-0.036575765715580855,-0.01666206252583413,-0.020818233928819985,-0.035477612887166665,-0.016452170967822477,0.0,0.0,0.0,0.0,0.0,-0.008097675058639564,0.0,0.0,0.0,-0.0028573454068311355,-0.016785124342071578,-0.0028573454068312465,-0.016792631439369043,-0.0028573454068311355,-0.016569655829869134
2023-02-28 00:00:00+00:00,-0.0027119049752728497,-0.0027129067909291704,-0.002692045237441709,-0.017100713861569528,-0.017144418970516995,-0.017204670716816306,-0.0029060887710898875,-0.002910193017454432,-0.00287171090440963,-0.017805616878780794,-0.01789631191446206,-0.017359324715289004,-0.01710071386156964,-0.017144418970516995,-0.017204670716816306,-0.06274816357087265,-0.014992052747129225,-0.07549665368957414,-0.012728903117305679,-0.013032414241185841,-0.02102584789357065,-0.06274816357087265,-0.014992052747129225,-0.07549665368957414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014653343278193787,-0.027662866937206876,-0.014653343278193898,-0.027643840545064746,-0.014653343278194009,-0.02714564567975397
2023-03-01 00:00:00+00:00,0.0038411204112460684,0.003842543234877871,0.0038129153087842482,0.023939722258519813,0.024020377478573884,0.024181350074782282,0.004116962400282365,0.00412279372424873,0.004068120122452168,0.02505813057607531,0.025187175186622168,0.024493183993481216,0.023939722258520035,0.024020377478573662,0.024181350074782282,-0.007206974253294751,0.0,0.04715261285100025,0.04650154708329901,0.04711439615614221,0.04561608096181202,-0.007206974253294751,0.0,0.04715261285100025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021006406478717876,0.04150774973844773,0.021006406478717876,0.036038897593720254,0.021006406478717876,0.04504055906132809
2023-03-02 00:00:00+00:00,-0.0012850232252118454,-0.0012854974000753305,-0.001275623222950495,-0.012179976414189886,-0.012216089566337573,-0.012231737621431704,-0.0013769261065514904,-0.001378868396567312,-0.0013606568965454091,-0.012723273705984695,-0.012792712142708607,-0.012531145258821041,-0.012179976414190108,-0.012216089566337685,-0.012231737621431704,0.0,0.0,-0.00759973742241471,-0.02260978615309628,-0.022897597410889814,-0.02231963559909278,0.0,0.0,-0.00759973742241471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006909415898765703,-0.02541610689218221,-0.006909415898765592,-0.02542375595551183,-0.006909415898765703,-0.0304674241109103
2023-03-03 00:00:00+00:00,-0.008747478349898197,-0.008750710332920297,-0.008683408426161665,-0.03602688565664702,-0.03617799300716451,-0.036470689817011404,-0.009373947126189885,-0.009387188260511548,-0.009263037393488105,-0.037719185247624076,-0.03793273272893438,-0.037238643606934185,-0.03602688565664691,-0.0361779930071644,-0.036470689817011515,0.0,0.0,0.0,-0.04681600124272656,-0.04751700292371108,-0.0460263381299969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04730052189682754,-0.059743627660191256,-0.04730052189682754,-0.059641883070848944,-0.04730052189682754,-0.05943972926046526
2023-03-04 00:00:00+00:00,-5.747651333565251e-05,-5.7497936998385235e-05,-5.7051845498090614e-05,-0.013620956656005823,-0.013655003480209427,-0.013702629058702676,-6.163176396012382e-05,-6.171964665158125e-05,-6.089573756207223e-05,-0.014449408428406585,-0.014514070407458446,-0.014184101404443372,-0.013620956656005934,-0.013655003480209316,-0.013702629058702454,0.0,0.0,0.0,-0.019803355082038232,-0.020150437098831242,-0.019270329641450812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003233715803344639,-0.03535872846542465,-0.00032337158033424185,-0.035279630649386995,-0.00032337158033435287,-0.035232887061427576
2023-03-05 00:00:00+00:00,0.0006498478904184424,0.000650090127146008,0.000645046185725251,0.0017495636512487867,0.0017550065654601266,0.0017971639013070195,0.0006968313820929772,0.0006978250774429817,0.0006885090902462032,0.0018747291719130033,0.001879926939417853,0.0018142440779345126,0.0017495636512490087,0.0017550065654601266,0.0017971639013070195,0.0,0.0,0.0,0.005346451427667986,-0.014552457742664782,0.00524952722291272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036571152456605915,0.007168565843849395,0.0036571152456605915,0.007164578666918997,0.0036571152456605915,0.007150673938223884
2023-03-06 00:00:00+00:00,-0.0014313422279297328,-0.002858187269203394,-0.00017649654595497388,-0.006676437147038583,-0.013347179975969792,-0.0032208785646453686,-0.00019065606499846233,-0.00019092775473072976,-0.00018838061680037654,-0.005323210683468527,-0.008053777736412915,-0.00323438848562263,-0.006676437147038472,-0.013347179975969903,-0.0032208785646457017,0.0,0.0,0.0,-0.01972555016794053,0.0,-0.01267193814560641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009976511956433232,0.005290844098948089,-0.0009976511956434342,0.005292932890656132,-0.0009976511956433232,0.005272643142787192
2023-03-07 00:00:00+00:00,0.0,0.0,-0.0014155426754584033,0.0,0.0,-0.006680895149345778,-0.0018049318892465749,-0.0018075044541796537,-0.0017833862707246073,-0.00304369804545368,-0.0030910221770863444,-0.006051979125523799,0.0,0.0,-0.006680895149345778,0.0,0.0,0.0,-0.007503941345085696,0.0,-0.007142124251738546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009452345817617114,-0.018133962886982435,-0.009452345817617003,-0.018100097311267938,-0.009452345817617114,-0.018019800992042256
2023-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.004268973615862093,-0.004275069191119973,-0.00421792348907446,-0.04024839236069455,-0.04053484010261321,-0.038998909167466955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022529020004973366,-0.06315977672075634,-0.022529020004973255,-0.063088913138163,-0.022529020004973366,-0.06290174612597133
2023-03-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.01141330431354437,-0.011429671093474258,-0.011276241246286789,-0.0072010310860559645,-0.014400799590252089,-0.051276655466350296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061357604280874556,-0.043941757931435066,-0.061357604280874445,-0.04394502694112967,-0.061357604280874556,-0.04417324112956489
2023-03-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011874073669487784,-0.0011891298065960232,-0.0011729850904251826,0.0,0.0,-0.0071242779725269045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067231272533375686,0.010948175655848047,-0.0067231272533375686,0.010927871671432499,-0.0067231272533375686,0.011081372986653903
2023-03-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.003389952959045095,0.003394876240746303,0.0033487301606083264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019300961736186784,-0.02012648126898231,0.019300961736186784,-0.020085526183966085,0.019300961736186784,-0.019873300931396054
2023-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.01383155097765787,0.013851570790680112,0.01366391672005296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07752173318448485,0.11137406794622917,0.07752173318448508,0.11124913550526272,0.07752173318448508,0.11079555193347645
2023-03-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.017076988907280377,0.017101368477945966,0.01687281078627767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09005413365449888,0.049408598473631216,0.09005413365449888,0.0493460352560513,0.09005413365449888,0.0492791922455007
2023-03-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004553523160302886,0.0045599145907635474,0.0044999831043111005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022405037159372476,0.041973691273095914,0.022405037159372476,0.04198384330159688,0.022405037159372476,0.04148660908187618
2023-03-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032200882772515094,-0.003224587551353575,-0.0031823962830829222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015567396865844296,-0.07864718764584533,-0.015567396865844296,-0.07862813939706226,-0.015567396865844407,-0.07841012314854034
2023-03-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005654050167680946,0.0056619758564633305,0.0055876567085733075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027677137123438333,0.022099007878226162,0.027677137123438333,0.022099296693497417,0.027677137123438333,0.02213113478874984
2023-03-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.02001419805734117,0.020042095443931318,0.01978048450436254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09587196155174182,0.08952036159529331,0.09587196155174182,0.08943742422313639,0.09587196155174182,0.08921662177302858
2023-03-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038664245199685476,-0.0038717079598385995,-0.0038221505420376056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017238892357364977,-0.03898938911661709,-0.017238892357364866,-0.03895431508304159,-0.017238892357364977,-0.03872605658442019
2023-03-19 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.008809104089471331,0.008821188450715889,0.008707845034738426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039810825285809814,0.02290560683691245,0.039810825285809814,0.02290199180068142,0.039810825285809814,0.02284119696522402
2023-03-20 00:00:00+00:00,-0.0029464927659165197,-0.0043864927659165165,0.0,-0.028225601626412855,-0.03542560162641306,0.0,-0.001861328710419996,-0.00225104001596077,-0.0018576831516849968,0.0,0.0,0.0,-0.028225601626413188,-0.03542560162641317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00823897519324912,-0.051715378047412774,-0.00823897519324901,-0.05165828985179832,-0.00823897519324912,-0.05141977781457152
2023-03-21 00:00:00+00:00,0.0024707997056145903,0.002474373332880919,0.001047394353921316,-0.007269227897459762,-0.014613268464811702,0.021754490921979563,0.002468187522483012,0.002469151673900827,0.0021313571089995875,0.0,0.0,0.0,-0.007269227897459762,-0.014613268464811813,0.021754490921979563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013801731784704563,0.04031209512829048,0.01380173178470434,0.040352388383665616,0.01380173178470434,0.04063073813901852
2023-03-22 00:00:00+00:00,-0.005662138435371333,-0.005670307623849236,-0.005701294287081771,0.0,0.0,-0.034841472524583694,-0.005656167038125215,-0.005658371072182589,-0.005695105887289165,0.0,0.0,0.0,0.0,0.0,-0.034841472524583694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031274849480613764,-0.03969788546087849,-0.031274849480613764,-0.03964372270994321,-0.031274849480613764,-0.039893270839709505
2023-03-23 00:00:00+00:00,0.006634278322403375,0.006643904673813594,0.006680419960102046,0.0,0.0,0.0299772015021309,0.00662724188898145,0.006629839016505601,0.0066731272476150405,0.0,0.0,0.0,0.0,0.0,0.029977201502131123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03761333423604252,0.03373514464849903,0.03761333423604252,0.03374061806418882,0.037613334236042295,0.033726443490552205
2023-03-24 00:00:00+00:00,-0.005538351351703219,-0.005546334471749459,-0.005576615160688414,0.0,0.0,-0.007139724552007176,-0.0055325159505068555,-0.005534669789957647,-0.005570567776965407,0.0,0.0,0.0,0.0,0.0,-0.007139724552007176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03046244939678211,-0.052297785078176395,-0.030462449396781888,-0.05224123017610727,-0.030462449396782,-0.05209844902288174
2023-03-25 00:00:00+00:00,-6.834951075784801e-06,-6.844858095100825e-06,-6.882437752375736e-06,0.0,0.0,0.0,-6.827709467249754e-06,-6.830382325961892e-06,-6.8749325020656116e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.856054223405625e-05,-0.016552282543587093,-3.856054223405625e-05,-0.01653385200855395,-3.856054223405625e-05,-0.016372589457534614
2023-03-26 00:00:00+00:00,0.0032544906469973434,0.0032592079481637004,0.0032771017831032534,0.0,0.0,0.0,0.0032510425011926802,0.0032523152028782754,0.00327352810198156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018361346586059923,0.024290022433791636,0.018361346586059923,0.024265121586517946,0.0183613465860597,0.024197483805719733
2023-03-27 00:00:00+00:00,-0.0054633076160244265,-0.005471200815459265,-0.005501140906136404,0.0,0.0,0.0,-0.005457537977183291,-0.005459667540553492,-0.005495161483056399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03036591421396162,-0.04680740873799483,-0.03036591421396162,-0.04676668818699281,-0.03036591421396162,-0.04651310993560254
2023-03-28 00:00:00+00:00,0.0008483970670654095,0.0008496295451805302,0.000854304697584185,0.0,0.0,0.0,0.0008474961832130035,0.000847828696613373,0.000853370986727997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004836629287912508,0.02863712600575563,0.004836629287912286,0.02861603091794307,0.004836629287912508,0.028729926603912492
